target_chembl_id,target_organism,document_journal,document_year,activity_id,standard_type,molecule_pref_name,target_pref_name,assay_chembl_id,bao_format,pchembl_value,assay_description
CHEMBL378,Human immunodeficiency virus 1,J. Nat. Prod.,2007,2061746,IC50,PAPUAMIDE A,Human immunodeficiency virus 1,CHEMBL942900,BAO_0000218,7.14,Inhibition of HIV LAV in BSC1 cells after 2.5 hrs by cell fusion assay
CHEMBL394,Homo sapiens,J. Nat. Prod.,2007,2061754,IC50,PAPUAMIDE A,HCT-116,CHEMBL942902,BAO_0000219,5.46,Cytotoxicity against human HCT116 cells by MTT assay
