target_chembl_id,target_organism,document_journal,document_year,activity_id,standard_type,molecule_pref_name,target_pref_name,assay_chembl_id,bao_format,pchembl_value,assay_description
CHEMBL387,Homo sapiens,J. Med. Chem.,2007,2000973,IC50,None,MCF7,CHEMBL901575,BAO_0000219,7.26,Growth inhibition of MCF7 cells
CHEMBL2093865,Homo sapiens,J. Med. Chem.,2007,2000979,IC50,None,Histone deacetylase,CHEMBL901576,BAO_0000224,6.62,Inhibition of HDAC in HeLa nuclear extract in presence of DTT
