target_chembl_id,target_organism,document_journal,document_year,activity_id,standard_type,molecule_pref_name,target_pref_name,assay_chembl_id,bao_format,pchembl_value,assay_description
CHEMBL612794,Homo sapiens,Bioorg. Med. Chem. Lett.,2010,3298627,IC50,None,U-937,CHEMBL1114662,BAO_0000219,6.53,Inhibition of PALP-fussed TNFalpha production in human U937 cells
