target_chembl_id,target_organism,document_journal,document_year,activity_id,standard_type,molecule_pref_name,target_pref_name,assay_chembl_id,bao_format,pchembl_value,assay_description
CHEMBL612545,None,J. Nat. Prod.,2008,2151480,IC50,OSCILLAPEPTIN F,Unchecked,CHEMBL930444,BAO_0000019,6.75,Inhibition of trypsin
