target_chembl_id,target_organism,document_journal,document_year,activity_id,standard_type,molecule_pref_name,target_pref_name,assay_chembl_id,bao_format,pchembl_value,assay_description
CHEMBL1902,Homo sapiens,J. Med. Chem.,1998,752006,IC50,None,FK506-binding protein 1A,CHEMBL678141,BAO_0000357,8.49,Inhibitory binding activity against human Immunophilin-FK-506 binding protein 12
CHEMBL372,Homo sapiens,J. Med. Chem.,1998,752007,IC50,None,Homo sapiens,CHEMBL701818,BAO_0000218,9.8,Inhibition of human mixed lymphocyte response (MLR)
