target_chembl_id,target_organism,document_journal,document_year,activity_id,standard_type,molecule_pref_name,target_pref_name,assay_chembl_id,bao_format,pchembl_value,assay_description
CHEMBL378,Human immunodeficiency virus 1,Bioorg. Med. Chem. Lett.,1992,654518,IC50,None,Human immunodeficiency virus 1,CHEMBL683819,BAO_0000218,4.85,Anti-HIV activity in cell culture assay expressed as IC50 values.
CHEMBL378,Human immunodeficiency virus 1,Bioorg. Med. Chem. Lett.,1992,654519,EC50,None,Human immunodeficiency virus 1,CHEMBL688527,BAO_0000218,4.92,Anti-HIV activity in cell culture assay expressed as EC50 values.
