target_chembl_id,target_organism,document_journal,document_year,activity_id,standard_type,molecule_pref_name,target_pref_name,assay_chembl_id,bao_format,pchembl_value,assay_description
CHEMBL614309,None,Bioorg. Med. Chem. Lett.,1993,709256,IC50,None,T-cells,CHEMBL812192,BAO_0000219,5.47,Agonistic activity in a murine splenic T-cell proliferation assay was calculated by measurement of [3H]thymidine uptake relative to control
