target_chembl_id,target_organism,document_journal,document_year,activity_id,standard_type,molecule_pref_name,target_pref_name,assay_chembl_id,bao_format,pchembl_value,assay_description
CHEMBL612545,None,J. Nat. Prod.,2008,2151500,IC50,MICROPEPTIN SD979,Unchecked,CHEMBL930445,BAO_0000019,5.62,Inhibition of chymotrypsin
CHEMBL612545,None,J. Nat. Prod.,2005,2642209,IC50,MICROPEPTIN SD979,Unchecked,CHEMBL1036243,BAO_0000019,5.6,Inhibition of chymotrypsin
